,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
0,168661999298,0.654053,-0.0783081,0.711487,0.24456799999999998,0.9619139999999999,0.19873,0.15332,-3.1875,1.125,1.4375,1.00581,-1.3211600000000001,1.671
1,168662022343,0.653748,-0.0787354,0.71167,0.24462899999999999,0.9584959999999999,0.20361300000000002,0.143555,-1.9375,0.75,1.75,1.002,-1.32126,1.6737799999999998
2,168662036836,0.653503,-0.07910160000000001,0.711853,0.24462899999999999,0.956543,0.208008,0.143066,-1.6875,0.375,1.875,0.99875,-1.32155,1.6765
3,168662060405,0.653076,-0.0794678,0.712158,0.24469000000000002,0.958008,0.20654299999999998,0.15478499999999998,-1.8125,0.75,1.9375,0.993798,-1.32146,1.6805599999999998
4,168662075584,0.652771,-0.07971189999999999,0.712463,0.24462899999999999,0.9526370000000001,0.213867,0.14746099999999998,-1.125,0.9375,2.5625,0.9899629999999999,-1.32176,1.68448
5,168662096700,0.652405,-0.08007810000000001,0.712769,0.24450700000000003,0.949219,0.21044899999999997,0.15087899999999999,-1.1875,0.8125,3.0625,0.985082,-1.3219100000000001,1.6886700000000001
6,168662120605,0.652039,-0.08050539999999999,0.713196,0.244202,0.953125,0.202148,0.151367,-0.875,1.25,3.5625,0.9794729999999999,-1.3227,1.69451
7,168662151273,0.6516109999999999,-0.08081050000000001,0.713684,0.243774,0.9560549999999999,0.204102,0.153809,0.25,1.25,4.3125,0.973115,-1.32313,1.70091
8,168662160210,0.651306,-0.08105470000000001,0.714233,0.243042,0.964355,0.20361300000000002,0.151855,1.5,1.8125,4.875,0.967134,-1.32428,1.70817
9,168662181019,0.65094,-0.08117680000000001,0.714783,0.24224899999999996,0.9628909999999999,0.21093800000000001,0.147949,2.4375,2.1875,5.5625,0.960598,-1.3247799999999998,1.71527
10,168662195315,0.650574,-0.0812988,0.7153930000000001,0.241333,0.965332,0.211914,0.151855,2.5625,2.5,6.25,0.953627,-1.3255299999999999,1.72322
11,168662217313,0.650146,-0.0813599,0.716125,0.24041700000000002,0.960449,0.214844,0.14843800000000001,2.8125,3.0625,6.75,0.946106,-1.32644,1.73249
12,168662240967,0.6497189999999999,-0.0814819,0.716797,0.23938,0.955566,0.21337899999999999,0.146973,3.0625,3.25,7.25,0.9380370000000001,-1.3270600000000001,1.74137
13,168662269630,0.649231,-0.0814819,0.71759,0.23840300000000003,0.957031,0.212402,0.152344,2.875,3.625,6.75,0.929767,-1.3277700000000001,1.75138
14,168662280006,0.648682,-0.08154299999999999,0.718384,0.237427,0.9472659999999999,0.21142600000000003,0.15332,3.25,3.875,7.25,0.9207129999999999,-1.32823,1.76157
15,168662299607,0.6481319999999999,-0.08154299999999999,0.719238,0.236389,0.949219,0.207031,0.14941400000000002,3.3125,4.375,7.25,0.911558,-1.32886,1.77245
16,168662313945,0.647644,-0.0814819,0.720032,0.235352,0.955566,0.21044899999999997,0.15478499999999998,3.5,4.0625,7.0,0.903156,-1.32939,1.78255
17,168662337145,0.6471560000000001,-0.08154299999999999,0.720825,0.234314,0.960449,0.199707,0.149902,3.3125,4.125,7.0,0.8943989999999999,-1.33016,1.7930099999999998
18,168662359613,0.646667,-0.0814819,0.721619,0.23303200000000002,0.963867,0.19287100000000001,0.14941400000000002,4.4375,4.5,6.9375,0.885102,-1.33051,1.8035599999999998
