,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
28,169142690877,-0.113403,-0.0752563,-0.0682373,0.988342,0.163574,-0.052246100000000004,0.9980469999999999,33.4375,-5.6875,7.125,-0.218573,-0.164982,-0.119723
29,169142713426,-0.110107,-0.0749512,-0.06665039999999998,0.9888309999999999,0.104004,-0.15087899999999999,1.09473,13.625,-3.5,7.5,-0.21216500000000002,-0.163635,-0.11713499999999999
30,169142735856,-0.10681199999999999,-0.07397460000000002,-0.0670776,0.989258,0.15478499999999998,-0.21875,1.0332,18.8125,6.25,-3.25,-0.205499,-0.161389,-0.118729
31,169142750980,-0.100098,-0.0738525,-0.0656128,0.990051,0.189941,-0.246094,0.987793,42.625,4.375,5.4375,-0.192133,-0.160053,-0.11689200000000001
32,169142773387,-0.0921021,-0.0734253,-0.0640259,0.990967,0.15576199999999998,-0.183594,0.9428709999999999,47.4375,5.0625,6.125,-0.176232,-0.157974,-0.115053
33,169142812355,-0.08355710000000001,-0.07299800000000001,-0.0634766,0.9917600000000001,0.162109,-0.183594,0.920898,51.25,6.625,-0.3125,-0.159064,-0.156033,-0.11536199999999999
34,169142813190,-0.0764771,-0.07250980000000001,-0.0637207,0.9923709999999999,0.18701199999999998,-0.19873,0.925293,44.6875,8.625,-3.875,-0.144765,-0.154271,-0.117032
35,169142842232,-0.07073969999999999,-0.07135010000000001,-0.0643311,0.992859,0.179199,-0.205078,0.9599610000000001,37.375,11.3125,-5.8125,-0.13320099999999999,-0.15136,-0.11929200000000001
36,169142855849,-0.06622310000000001,-0.0701294,-0.06530760000000001,0.9931639999999999,0.138184,-0.18066400000000002,0.967773,29.1875,8.6875,-7.4375,-0.12406099999999999,-0.14849500000000002,-0.122077
37,169142870329,-0.0627441,-0.0688477,-0.0674438,0.993347,0.174805,-0.169434,1.10693,21.1875,9.875,-13.375,-0.116869,-0.145758,-0.12703599999999998
38,169142893285,-0.058166499999999996,-0.0698242,-0.069397,0.993408,0.189941,-0.11523399999999999,1.04346,26.0,-0.5625,-13.125,-0.10724000000000002,-0.147334,-0.131557
